state_abbr,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
GA,0.105217639537,0.102610809442,0.100003979346,0.100492168365,0.100980357385,0.102672376372,0.10436439536,0.103490564068,0.102616732775,0.102155130513,0.101693528251,0.101116443935,0.100539359618,0.100098814612,0.0996582696061,0.0993662016388,0.0990741336714,0.0986619388295,0.0982497439876,0.0979873648059,0.0977249856242,0.0976476750933,0.0975703645624,0.0974425849272,0.097314805292,0.0969476765857,0.0965805478795,0.0962684775837,0.095956407288,0.0963879190967,0.0968194309054,0.0974243263838,0.0980292218621,0.0987959972262,0.0995627725902,0.0996720325158,0.0997812924414
HI,0.130992722677,0.127747756115,0.124502789553,0.125506597786,0.126510406019,0.126284220068,0.126058034117,0.12547411656,0.124890199003,0.125045545513,0.125200892024,0.124901328831,0.124601765639,0.124272875681,0.123943985723,0.123901906579,0.123859827435,0.123263652254,0.122667477074,0.122944868604,0.123222260135,0.123235964819,0.123249669504,0.122747460079,0.122245250655,0.121780161083,0.121315071511,0.120758618407,0.120202165303,0.120598135917,0.120994106531,0.12128974429,0.121585382048,0.121833079404,0.12208077676,0.121932661812,0.121784546863
IA,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
ID,0.0943758486271,0.0934091501041,0.092442451581,0.0922236183914,0.0920047852017,0.0918346369649,0.0916644887281,0.0914222158099,0.0911799428917,0.0906691303632,0.0901583178346,0.0894945600459,0.0888308022573,0.0883521759838,0.0878735497104,0.0874649538445,0.0870563579787,0.0867544838279,0.0864526096771,0.0860781427073,0.0857036757375,0.0857450425178,0.085786409298,0.0860518708514,0.0863173324048,0.086284297769,0.0862512631332,0.0859744980703,0.0856977330074,0.0863829778506,0.0870682226939,0.0873608420388,0.0876534613837,0.0879053080546,0.0881571547255,0.0883109136381,0.0884646725508
IL,0.10126234749,0.102121886104,0.102981424719,0.103144941563,0.103308458407,0.103281019573,0.103253580739,0.103275189278,0.103296797817,0.102694902209,0.102093006602,0.101696178767,0.101299350933,0.101031301578,0.100763252224,0.100850830004,0.100938407785,0.101208824695,0.101479241604,0.101340188069,0.101201134534,0.10120174495,0.101202355367,0.101211047824,0.10121974028,0.10097852214,0.100737303999,0.100925865853,0.101114427707,0.101662146655,0.102209865602,0.102250261918,0.102290658235,0.10392444089,0.105558223545,0.106059421835,0.106560620124
IN,0.10126234749,0.102121886104,0.102981424719,0.103144941563,0.103308458407,0.103281019573,0.103253580739,0.103275189278,0.103296797817,0.102694902209,0.102093006602,0.101696178767,0.101299350933,0.101031301578,0.100763252224,0.100850830004,0.100938407785,0.101208824695,0.101479241604,0.101340188069,0.101201134534,0.10120174495,0.101202355367,0.101211047824,0.10121974028,0.10097852214,0.100737303999,0.100925865853,0.101114427707,0.101662146655,0.102209865602,0.102250261918,0.102290658235,0.10392444089,0.105558223545,0.106059421835,0.106560620124
KS,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
KY,0.0859945433071,0.0859668096375,0.0859390759679,0.0866671038149,0.0873951316618,0.0874334011083,0.0874716705548,0.0869059723133,0.0863402740717,0.0867061890312,0.0870721039907,0.0873841401475,0.0876961763042,0.0875029387828,0.0873097012615,0.0874402666498,0.0875708320381,0.0875022813477,0.0874337306574,0.0873463304786,0.0872589302998,0.0871687301001,0.0870785299004,0.0870291693642,0.086979808828,0.0868463737475,0.0867129386669,0.0868751442963,0.0870373499257,0.0871674996584,0.0872976493911,0.0877222754127,0.0881469014342,0.0885790067199,0.0890111120056,0.0896176509844,0.0902241899631
LA,0.0914050404201,0.0883751814791,0.085345322538,0.0861549533638,0.0869645841895,0.0873504935919,0.0877364029942,0.0865132832064,0.0852901634185,0.0855988880189,0.0859076126193,0.0856373057372,0.0853669988552,0.0852590631686,0.0851511274821,0.0849155534206,0.0846799793591,0.0844465869914,0.0842131946238,0.0839438703262,0.0836745460287,0.0835057562997,0.0833369665707,0.0830469201046,0.0827568736386,0.0825636420251,0.0823704104116,0.0821734808959,0.0819765513803,0.0818411425761,0.0817057337719,0.0815117233391,0.0813177129063,0.0812169945136,0.0811162761209,0.0812550952927,0.0813939144646
MA,0.227938513458,0.230562583741,0.233186654023,0.234885893686,0.236585133348,0.245353190189,0.254121247029,0.244733781922,0.235346316814,0.235995228884,0.236644140954,0.23542099744,0.234197853925,0.257182149883,0.280166445841,0.269536145327,0.258905844814,0.255987541036,0.253069237258,0.250010262388,0.246951287518,0.241410608521,0.235869929524,0.229094499159,0.222319068793,0.220303810958,0.218288553123,0.214643963635,0.210999374147,0.207414754059,0.203830133971,0.204814377909,0.205798621848,0.206591068619,0.20738351539,0.203973874625,0.20056423386
MD,0.105217639537,0.102610809442,0.100003979346,0.100492168365,0.100980357385,0.102672376372,0.10436439536,0.103490564068,0.102616732775,0.102155130513,0.101693528251,0.101116443935,0.100539359618,0.100098814612,0.0996582696061,0.0993662016388,0.0990741336714,0.0986619388295,0.0982497439876,0.0979873648059,0.0977249856242,0.0976476750933,0.0975703645624,0.0974425849272,0.097314805292,0.0969476765857,0.0965805478795,0.0962684775837,0.095956407288,0.0963879190967,0.0968194309054,0.0974243263838,0.0980292218621,0.0987959972262,0.0995627725902,0.0996720325158,0.0997812924414
ME,0.227938513458,0.230562583741,0.233186654023,0.234885893686,0.236585133348,0.245353190189,0.254121247029,0.244733781922,0.235346316814,0.235995228884,0.236644140954,0.23542099744,0.234197853925,0.257182149883,0.280166445841,0.269536145327,0.258905844814,0.255987541036,0.253069237258,0.250010262388,0.246951287518,0.241410608521,0.235869929524,0.229094499159,0.222319068793,0.220303810958,0.218288553123,0.214643963635,0.210999374147,0.207414754059,0.203830133971,0.204814377909,0.205798621848,0.206591068619,0.20738351539,0.203973874625,0.20056423386
MI,0.10126234749,0.102121886104,0.102981424719,0.103144941563,0.103308458407,0.103281019573,0.103253580739,0.103275189278,0.103296797817,0.102694902209,0.102093006602,0.101696178767,0.101299350933,0.101031301578,0.100763252224,0.100850830004,0.100938407785,0.101208824695,0.101479241604,0.101340188069,0.101201134534,0.10120174495,0.101202355367,0.101211047824,0.10121974028,0.10097852214,0.100737303999,0.100925865853,0.101114427707,0.101662146655,0.102209865602,0.102250261918,0.102290658235,0.10392444089,0.105558223545,0.106059421835,0.106560620124
MN,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
MO,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
MS,0.0859945433071,0.0859668096375,0.0859390759679,0.0866671038149,0.0873951316618,0.0874334011083,0.0874716705548,0.0869059723133,0.0863402740717,0.0867061890312,0.0870721039907,0.0873841401475,0.0876961763042,0.0875029387828,0.0873097012615,0.0874402666498,0.0875708320381,0.0875022813477,0.0874337306574,0.0873463304786,0.0872589302998,0.0871687301001,0.0870785299004,0.0870291693642,0.086979808828,0.0868463737475,0.0867129386669,0.0868751442963,0.0870373499257,0.0871674996584,0.0872976493911,0.0877222754127,0.0881469014342,0.0885790067199,0.0890111120056,0.0896176509844,0.0902241899631
MT,0.0943758486271,0.0934091501041,0.092442451581,0.0922236183914,0.0920047852017,0.0918346369649,0.0916644887281,0.0914222158099,0.0911799428917,0.0906691303632,0.0901583178346,0.0894945600459,0.0888308022573,0.0883521759838,0.0878735497104,0.0874649538445,0.0870563579787,0.0867544838279,0.0864526096771,0.0860781427073,0.0857036757375,0.0857450425178,0.085786409298,0.0860518708514,0.0863173324048,0.086284297769,0.0862512631332,0.0859744980703,0.0856977330074,0.0863829778506,0.0870682226939,0.0873608420388,0.0876534613837,0.0879053080546,0.0881571547255,0.0883109136381,0.0884646725508
NC,0.105217639537,0.102610809442,0.100003979346,0.100492168365,0.100980357385,0.102672376372,0.10436439536,0.103490564068,0.102616732775,0.102155130513,0.101693528251,0.101116443935,0.100539359618,0.100098814612,0.0996582696061,0.0993662016388,0.0990741336714,0.0986619388295,0.0982497439876,0.0979873648059,0.0977249856242,0.0976476750933,0.0975703645624,0.0974425849272,0.097314805292,0.0969476765857,0.0965805478795,0.0962684775837,0.095956407288,0.0963879190967,0.0968194309054,0.0974243263838,0.0980292218621,0.0987959972262,0.0995627725902,0.0996720325158,0.0997812924414
ND,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
NE,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
NH,0.227938513458,0.230562583741,0.233186654023,0.234885893686,0.236585133348,0.245353190189,0.254121247029,0.244733781922,0.235346316814,0.235995228884,0.236644140954,0.23542099744,0.234197853925,0.257182149883,0.280166445841,0.269536145327,0.258905844814,0.255987541036,0.253069237258,0.250010262388,0.246951287518,0.241410608521,0.235869929524,0.229094499159,0.222319068793,0.220303810958,0.218288553123,0.214643963635,0.210999374147,0.207414754059,0.203830133971,0.204814377909,0.205798621848,0.206591068619,0.20738351539,0.203973874625,0.20056423386
NJ,0.152499158148,0.150261097947,0.148023037745,0.146996534729,0.145970031713,0.146774665492,0.147579299271,0.147232861896,0.14688642452,0.146890646897,0.146894869274,0.146564795189,0.146234721104,0.145816584371,0.145398447638,0.145609337715,0.145820227793,0.145331282233,0.144842336672,0.144585898868,0.144329461063,0.144621832395,0.144914203728,0.144913042474,0.144911881219,0.144483057875,0.144054234531,0.143757485907,0.143460737284,0.143662817146,0.143864897009,0.144770293129,0.145675689248,0.146575467467,0.147475245686,0.148602507247,0.149729768808
NM,0.0943758486271,0.0934091501041,0.092442451581,0.0922236183914,0.0920047852017,0.0918346369649,0.0916644887281,0.0914222158099,0.0911799428917,0.0906691303632,0.0901583178346,0.0894945600459,0.0888308022573,0.0883521759838,0.0878735497104,0.0874649538445,0.0870563579787,0.0867544838279,0.0864526096771,0.0860781427073,0.0857036757375,0.0857450425178,0.085786409298,0.0860518708514,0.0863173324048,0.086284297769,0.0862512631332,0.0859744980703,0.0856977330074,0.0863829778506,0.0870682226939,0.0873608420388,0.0876534613837,0.0879053080546,0.0881571547255,0.0883109136381,0.0884646725508
NV,0.0943758486271,0.0934091501041,0.092442451581,0.0922236183914,0.0920047852017,0.0918346369649,0.0916644887281,0.0914222158099,0.0911799428917,0.0906691303632,0.0901583178346,0.0894945600459,0.0888308022573,0.0883521759838,0.0878735497104,0.0874649538445,0.0870563579787,0.0867544838279,0.0864526096771,0.0860781427073,0.0857036757375,0.0857450425178,0.085786409298,0.0860518708514,0.0863173324048,0.086284297769,0.0862512631332,0.0859744980703,0.0856977330074,0.0863829778506,0.0870682226939,0.0873608420388,0.0876534613837,0.0879053080546,0.0881571547255,0.0883109136381,0.0884646725508
NY,0.152499158148,0.150261097947,0.148023037745,0.146996534729,0.145970031713,0.146774665492,0.147579299271,0.147232861896,0.14688642452,0.146890646897,0.146894869274,0.146564795189,0.146234721104,0.145816584371,0.145398447638,0.145609337715,0.145820227793,0.145331282233,0.144842336672,0.144585898868,0.144329461063,0.144621832395,0.144914203728,0.144913042474,0.144911881219,0.144483057875,0.144054234531,0.143757485907,0.143460737284,0.143662817146,0.143864897009,0.144770293129,0.145675689248,0.146575467467,0.147475245686,0.148602507247,0.149729768808
OH,0.10126234749,0.102121886104,0.102981424719,0.103144941563,0.103308458407,0.103281019573,0.103253580739,0.103275189278,0.103296797817,0.102694902209,0.102093006602,0.101696178767,0.101299350933,0.101031301578,0.100763252224,0.100850830004,0.100938407785,0.101208824695,0.101479241604,0.101340188069,0.101201134534,0.10120174495,0.101202355367,0.101211047824,0.10121974028,0.10097852214,0.100737303999,0.100925865853,0.101114427707,0.101662146655,0.102209865602,0.102250261918,0.102290658235,0.10392444089,0.105558223545,0.106059421835,0.106560620124
OK,0.0914050404201,0.0883751814791,0.085345322538,0.0861549533638,0.0869645841895,0.0873504935919,0.0877364029942,0.0865132832064,0.0852901634185,0.0855988880189,0.0859076126193,0.0856373057372,0.0853669988552,0.0852590631686,0.0851511274821,0.0849155534206,0.0846799793591,0.0844465869914,0.0842131946238,0.0839438703262,0.0836745460287,0.0835057562997,0.0833369665707,0.0830469201046,0.0827568736386,0.0825636420251,0.0823704104116,0.0821734808959,0.0819765513803,0.0818411425761,0.0817057337719,0.0815117233391,0.0813177129063,0.0812169945136,0.0811162761209,0.0812550952927,0.0813939144646
OR,0.130992722677,0.127747756115,0.124502789553,0.125506597786,0.126510406019,0.126284220068,0.126058034117,0.12547411656,0.124890199003,0.125045545513,0.125200892024,0.124901328831,0.124601765639,0.124272875681,0.123943985723,0.123901906579,0.123859827435,0.123263652254,0.122667477074,0.122944868604,0.123222260135,0.123235964819,0.123249669504,0.122747460079,0.122245250655,0.121780161083,0.121315071511,0.120758618407,0.120202165303,0.120598135917,0.120994106531,0.12128974429,0.121585382048,0.121833079404,0.12208077676,0.121932661812,0.121784546863
PA,0.152499158148,0.150261097947,0.148023037745,0.146996534729,0.145970031713,0.146774665492,0.147579299271,0.147232861896,0.14688642452,0.146890646897,0.146894869274,0.146564795189,0.146234721104,0.145816584371,0.145398447638,0.145609337715,0.145820227793,0.145331282233,0.144842336672,0.144585898868,0.144329461063,0.144621832395,0.144914203728,0.144913042474,0.144911881219,0.144483057875,0.144054234531,0.143757485907,0.143460737284,0.143662817146,0.143864897009,0.144770293129,0.145675689248,0.146575467467,0.147475245686,0.148602507247,0.149729768808
RI,0.227938513458,0.230562583741,0.233186654023,0.234885893686,0.236585133348,0.245353190189,0.254121247029,0.244733781922,0.235346316814,0.235995228884,0.236644140954,0.23542099744,0.234197853925,0.257182149883,0.280166445841,0.269536145327,0.258905844814,0.255987541036,0.253069237258,0.250010262388,0.246951287518,0.241410608521,0.235869929524,0.229094499159,0.222319068793,0.220303810958,0.218288553123,0.214643963635,0.210999374147,0.207414754059,0.203830133971,0.204814377909,0.205798621848,0.206591068619,0.20738351539,0.203973874625,0.20056423386
SC,0.105217639537,0.102610809442,0.100003979346,0.100492168365,0.100980357385,0.102672376372,0.10436439536,0.103490564068,0.102616732775,0.102155130513,0.101693528251,0.101116443935,0.100539359618,0.100098814612,0.0996582696061,0.0993662016388,0.0990741336714,0.0986619388295,0.0982497439876,0.0979873648059,0.0977249856242,0.0976476750933,0.0975703645624,0.0974425849272,0.097314805292,0.0969476765857,0.0965805478795,0.0962684775837,0.095956407288,0.0963879190967,0.0968194309054,0.0974243263838,0.0980292218621,0.0987959972262,0.0995627725902,0.0996720325158,0.0997812924414
SD,0.0784480990502,0.0804586109373,0.0824691228244,0.0816257537182,0.0807823846121,0.0806935267846,0.0806046689571,0.0822983777247,0.0839920864923,0.0850555096513,0.0861189328104,0.0945311100246,0.102943287239,0.103192081227,0.103440875216,0.104446290868,0.105451706519,0.10757155095,0.10969139538,0.112388791616,0.115086187851,0.115519522475,0.115952857099,0.126946568595,0.137940280091,0.137637955117,0.137335630143,0.136695530685,0.136055431227,0.134557671548,0.133059911869,0.134116843178,0.135173774487,0.136771878608,0.138369982729,0.139148851313,0.139927719898
TN,0.0859945433071,0.0859668096375,0.0859390759679,0.0866671038149,0.0873951316618,0.0874334011083,0.0874716705548,0.0869059723133,0.0863402740717,0.0867061890312,0.0870721039907,0.0873841401475,0.0876961763042,0.0875029387828,0.0873097012615,0.0874402666498,0.0875708320381,0.0875022813477,0.0874337306574,0.0873463304786,0.0872589302998,0.0871687301001,0.0870785299004,0.0870291693642,0.086979808828,0.0868463737475,0.0867129386669,0.0868751442963,0.0870373499257,0.0871674996584,0.0872976493911,0.0877222754127,0.0881469014342,0.0885790067199,0.0890111120056,0.0896176509844,0.0902241899631
TX,0.0914050404201,0.0883751814791,0.085345322538,0.0861549533638,0.0869645841895,0.0873504935919,0.0877364029942,0.0865132832064,0.0852901634185,0.0855988880189,0.0859076126193,0.0856373057372,0.0853669988552,0.0852590631686,0.0851511274821,0.0849155534206,0.0846799793591,0.0844465869914,0.0842131946238,0.0839438703262,0.0836745460287,0.0835057562997,0.0833369665707,0.0830469201046,0.0827568736386,0.0825636420251,0.0823704104116,0.0821734808959,0.0819765513803,0.0818411425761,0.0817057337719,0.0815117233391,0.0813177129063,0.0812169945136,0.0811162761209,0.0812550952927,0.0813939144646
UT,0.0943758486271,0.0934091501041,0.092442451581,0.0922236183914,0.0920047852017,0.0918346369649,0.0916644887281,0.0914222158099,0.0911799428917,0.0906691303632,0.0901583178346,0.0894945600459,0.0888308022573,0.0883521759838,0.0878735497104,0.0874649538445,0.0870563579787,0.0867544838279,0.0864526096771,0.0860781427073,0.0857036757375,0.0857450425178,0.085786409298,0.0860518708514,0.0863173324048,0.086284297769,0.0862512631332,0.0859744980703,0.0856977330074,0.0863829778506,0.0870682226939,0.0873608420388,0.0876534613837,0.0879053080546,0.0881571547255,0.0883109136381,0.0884646725508
VA,0.105217639537,0.102610809442,0.100003979346,0.100492168365,0.100980357385,0.102672376372,0.10436439536,0.103490564068,0.102616732775,0.102155130513,0.101693528251,0.101116443935,0.100539359618,0.100098814612,0.0996582696061,0.0993662016388,0.0990741336714,0.0986619388295,0.0982497439876,0.0979873648059,0.0977249856242,0.0976476750933,0.0975703645624,0.0974425849272,0.097314805292,0.0969476765857,0.0965805478795,0.0962684775837,0.095956407288,0.0963879190967,0.0968194309054,0.0974243263838,0.0980292218621,0.0987959972262,0.0995627725902,0.0996720325158,0.0997812924414
VT,0.227938513458,0.230562583741,0.233186654023,0.234885893686,0.236585133348,0.245353190189,0.254121247029,0.244733781922,0.235346316814,0.235995228884,0.236644140954,0.23542099744,0.234197853925,0.257182149883,0.280166445841,0.269536145327,0.258905844814,0.255987541036,0.253069237258,0.250010262388,0.246951287518,0.241410608521,0.235869929524,0.229094499159,0.222319068793,0.220303810958,0.218288553123,0.214643963635,0.210999374147,0.207414754059,0.203830133971,0.204814377909,0.205798621848,0.206591068619,0.20738351539,0.203973874625,0.20056423386
WA,0.130992722677,0.127747756115,0.124502789553,0.125506597786,0.126510406019,0.126284220068,0.126058034117,0.12547411656,0.124890199003,0.125045545513,0.125200892024,0.124901328831,0.124601765639,0.124272875681,0.123943985723,0.123901906579,0.123859827435,0.123263652254,0.122667477074,0.122944868604,0.123222260135,0.123235964819,0.123249669504,0.122747460079,0.122245250655,0.121780161083,0.121315071511,0.120758618407,0.120202165303,0.120598135917,0.120994106531,0.12128974429,0.121585382048,0.121833079404,0.12208077676,0.121932661812,0.121784546863
WI,0.10126234749,0.102121886104,0.102981424719,0.103144941563,0.103308458407,0.103281019573,0.103253580739,0.103275189278,0.103296797817,0.102694902209,0.102093006602,0.101696178767,0.101299350933,0.101031301578,0.100763252224,0.100850830004,0.100938407785,0.101208824695,0.101479241604,0.101340188069,0.101201134534,0.10120174495,0.101202355367,0.101211047824,0.10121974028,0.10097852214,0.100737303999,0.100925865853,0.101114427707,0.101662146655,0.102209865602,0.102250261918,0.102290658235,0.10392444089,0.105558223545,0.106059421835,0.106560620124
