state_abbr,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
HI,0.0473852787354,0.0384668018263,0.0295483249172,0.0350874061591,0.040626487401,0.0321946984849,0.0237629095688,0.0285288471652,0.0332947847616,0.0337702682355,0.0342457517094,0.0348565133254,0.0354672749414,0.0361055488705,0.0367438227996,0.0421845431211,0.0476252634425,0.0491885445927,0.0507518257429,0.053276927058,0.0558020283732,0.053855838709,0.0519096490448,0.0509020974729,0.049894545901,0.0519140811349,0.0539336163689,0.0549703876308,0.0560071588928,0.0568194203773,0.0576316818618,0.0570321656206,0.0564326493794,0.0561182380775,0.0558038267756,0.0551372013124,0.0544705758492,0.0549371231335,0.0554036704177,0.0554472502262,0.0554908300348
IA,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
ID,0.0413585630787,0.0347201172395,0.0280816714004,0.0328874814819,0.0376932915634,0.0304901363629,0.0232869811625,0.0269968090321,0.0307066369018,0.0313034342722,0.0319002316425,0.0318407623751,0.0317812931077,0.0318282679372,0.0318752427667,0.0335403723192,0.0352055018718,0.0348900072192,0.0345745125666,0.0343940598063,0.034213607046,0.0343067733673,0.0343999396885,0.034407776435,0.0344156131816,0.034810989406,0.0352063656304,0.0357938900229,0.0363814144155,0.0365852448607,0.036789075306,0.0369567037868,0.0371243322677,0.0376178054868,0.0381112787059,0.0387665940607,0.0394219094154,0.040102712427,0.0407835154387,0.0415869474755,0.0423903795123
IL,0.0405638151051,0.0351212118764,0.0296786086478,0.0344733010316,0.0392679934155,0.0334640675863,0.0276601417571,0.0307527129671,0.0338452841771,0.0344579385178,0.0350705928585,0.0359195071231,0.0367684213876,0.0372270220832,0.0376856227787,0.037856700252,0.0380277777253,0.0376961515249,0.0373645253246,0.0371682392399,0.0369719531552,0.0372153719654,0.0374587907756,0.0375733792106,0.0376879676456,0.0387287864391,0.0397696052327,0.0402816070338,0.040793608835,0.0409736918077,0.0411537747805,0.0418989044564,0.0426440341323,0.0432458989842,0.0438477638361,0.0449488240409,0.0460498842457,0.047188898901,0.0483279135564,0.0488356333518,0.0493433531472
IN,0.0405638151051,0.0351212118764,0.0296786086478,0.0344733010316,0.0392679934155,0.0334640675863,0.0276601417571,0.0307527129671,0.0338452841771,0.0344579385178,0.0350705928585,0.0359195071231,0.0367684213876,0.0372270220832,0.0376856227787,0.037856700252,0.0380277777253,0.0376961515249,0.0373645253246,0.0371682392399,0.0369719531552,0.0372153719654,0.0374587907756,0.0375733792106,0.0376879676456,0.0387287864391,0.0397696052327,0.0402816070338,0.040793608835,0.0409736918077,0.0411537747805,0.0418989044564,0.0426440341323,0.0432458989842,0.0438477638361,0.0449488240409,0.0460498842457,0.047188898901,0.0483279135564,0.0488356333518,0.0493433531472
KS,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
KY,0.0498296447854,0.0432617156783,0.0366937865712,0.0395759103355,0.0424580340999,0.0359699475642,0.0294818610286,0.0325391873782,0.0355965137278,0.0370535191027,0.0385105244777,0.0380112783757,0.0375120322737,0.0377112228445,0.0379104134153,0.0382257255103,0.0385410376053,0.0383666789875,0.0381923203696,0.0377122719036,0.0372322234376,0.0373472071947,0.0374621909518,0.0374880962761,0.0375140016004,0.0383578364409,0.0392016712814,0.0396068214151,0.0400119715487,0.0402251192503,0.040438266952,0.0410117256115,0.041585184271,0.0424767286997,0.0433682731283,0.0447466359982,0.0461249988682,0.0473268331224,0.0485286673766,0.0491703825252,0.0498120976738
LA,0.0469838280981,0.0391848863762,0.0313859446542,0.0369448324316,0.0425037202091,0.0344306270297,0.0263575338504,0.0299434463838,0.0335293589171,0.0356245468943,0.0377197348716,0.0372935915324,0.0368674481932,0.0361717575213,0.0354760668495,0.0356844091751,0.0358927515007,0.0355862812446,0.0352798109886,0.0350236627357,0.0347675144828,0.0348135007432,0.0348594870036,0.0347294229503,0.034599358897,0.03484035892,0.035081358943,0.0352885248499,0.0354956907568,0.0356116826009,0.035727674445,0.0360034975474,0.0362793206499,0.0369199022853,0.0375604839207,0.0384305231737,0.0393005624266,0.0398730039106,0.0404454453946,0.0410056681502,0.0415658909057
MA,0.0552563117915,0.0449744789842,0.0346926461768,0.048134653023,0.0615766598693,0.0490225858807,0.036468511892,0.036792609505,0.037116707118,0.0383967342862,0.0396767614545,0.0399624228647,0.0402480842749,0.0431826401818,0.0461171960886,0.0462476098283,0.046378023568,0.0448063933505,0.0432347631329,0.0427171180023,0.0421994728717,0.0422168442009,0.04223421553,0.0423143095541,0.0423944035782,0.0433296981601,0.0442649927421,0.0449349583301,0.0456049239181,0.0457957887113,0.0459866535045,0.0456292919079,0.0452719303112,0.0468355483631,0.048399166415,0.0495793958959,0.0507596253768,0.0520458913298,0.0533321572829,0.0553101433202,0.0572881293576
MD,0.0536439036847,0.0454794212682,0.0373149388518,0.0406760678795,0.0440371969071,0.0371974306158,0.0303576643244,0.0330271217599,0.0356965791955,0.0368820581589,0.0380675371224,0.0382521193341,0.0384367015458,0.0387811018914,0.0391255022369,0.0392982041068,0.0394709059767,0.0395109194035,0.0395509328303,0.0393571530251,0.0391633732198,0.0393151300046,0.0394668867893,0.0394403896647,0.03941389254,0.0403829351042,0.0413519776684,0.041823714561,0.0422954514537,0.0425928394949,0.0428902275362,0.0435466373078,0.0442030470794,0.0450929304177,0.045982813756,0.0474067890488,0.0488307643415,0.0501630288846,0.0514952934277,0.0524833458849,0.0534713983421
ME,0.0552563117915,0.0449744789842,0.0346926461768,0.048134653023,0.0615766598693,0.0490225858807,0.036468511892,0.036792609505,0.037116707118,0.0383967342862,0.0396767614545,0.0399624228647,0.0402480842749,0.0431826401818,0.0461171960886,0.0462476098283,0.046378023568,0.0448063933505,0.0432347631329,0.0427171180023,0.0421994728717,0.0422168442009,0.04223421553,0.0423143095541,0.0423944035782,0.0433296981601,0.0442649927421,0.0449349583301,0.0456049239181,0.0457957887113,0.0459866535045,0.0456292919079,0.0452719303112,0.0468355483631,0.048399166415,0.0495793958959,0.0507596253768,0.0520458913298,0.0533321572829,0.0553101433202,0.0572881293576
MI,0.0405638151051,0.0351212118764,0.0296786086478,0.0344733010316,0.0392679934155,0.0334640675863,0.0276601417571,0.0307527129671,0.0338452841771,0.0344579385178,0.0350705928585,0.0359195071231,0.0367684213876,0.0372270220832,0.0376856227787,0.037856700252,0.0380277777253,0.0376961515249,0.0373645253246,0.0371682392399,0.0369719531552,0.0372153719654,0.0374587907756,0.0375733792106,0.0376879676456,0.0387287864391,0.0397696052327,0.0402816070338,0.040793608835,0.0409736918077,0.0411537747805,0.0418989044564,0.0426440341323,0.0432458989842,0.0438477638361,0.0449488240409,0.0460498842457,0.047188898901,0.0483279135564,0.0488356333518,0.0493433531472
MN,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
MO,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
MS,0.0498296447854,0.0432617156783,0.0366937865712,0.0395759103355,0.0424580340999,0.0359699475642,0.0294818610286,0.0325391873782,0.0355965137278,0.0370535191027,0.0385105244777,0.0380112783757,0.0375120322737,0.0377112228445,0.0379104134153,0.0382257255103,0.0385410376053,0.0383666789875,0.0381923203696,0.0377122719036,0.0372322234376,0.0373472071947,0.0374621909518,0.0374880962761,0.0375140016004,0.0383578364409,0.0392016712814,0.0396068214151,0.0400119715487,0.0402251192503,0.040438266952,0.0410117256115,0.041585184271,0.0424767286997,0.0433682731283,0.0447466359982,0.0461249988682,0.0473268331224,0.0485286673766,0.0491703825252,0.0498120976738
MT,0.0413585630787,0.0347201172395,0.0280816714004,0.0328874814819,0.0376932915634,0.0304901363629,0.0232869811625,0.0269968090321,0.0307066369018,0.0313034342722,0.0319002316425,0.0318407623751,0.0317812931077,0.0318282679372,0.0318752427667,0.0335403723192,0.0352055018718,0.0348900072192,0.0345745125666,0.0343940598063,0.034213607046,0.0343067733673,0.0343999396885,0.034407776435,0.0344156131816,0.034810989406,0.0352063656304,0.0357938900229,0.0363814144155,0.0365852448607,0.036789075306,0.0369567037868,0.0371243322677,0.0376178054868,0.0381112787059,0.0387665940607,0.0394219094154,0.040102712427,0.0407835154387,0.0415869474755,0.0423903795123
NC,0.0536439036847,0.0454794212682,0.0373149388518,0.0406760678795,0.0440371969071,0.0371974306158,0.0303576643244,0.0330271217599,0.0356965791955,0.0368820581589,0.0380675371224,0.0382521193341,0.0384367015458,0.0387811018914,0.0391255022369,0.0392982041068,0.0394709059767,0.0395109194035,0.0395509328303,0.0393571530251,0.0391633732198,0.0393151300046,0.0394668867893,0.0394403896647,0.03941389254,0.0403829351042,0.0413519776684,0.041823714561,0.0422954514537,0.0425928394949,0.0428902275362,0.0435466373078,0.0442030470794,0.0450929304177,0.045982813756,0.0474067890488,0.0488307643415,0.0501630288846,0.0514952934277,0.0524833458849,0.0534713983421
ND,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
NE,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
NH,0.0552563117915,0.0449744789842,0.0346926461768,0.048134653023,0.0615766598693,0.0490225858807,0.036468511892,0.036792609505,0.037116707118,0.0383967342862,0.0396767614545,0.0399624228647,0.0402480842749,0.0431826401818,0.0461171960886,0.0462476098283,0.046378023568,0.0448063933505,0.0432347631329,0.0427171180023,0.0421994728717,0.0422168442009,0.04223421553,0.0423143095541,0.0423944035782,0.0433296981601,0.0442649927421,0.0449349583301,0.0456049239181,0.0457957887113,0.0459866535045,0.0456292919079,0.0452719303112,0.0468355483631,0.048399166415,0.0495793958959,0.0507596253768,0.0520458913298,0.0533321572829,0.0553101433202,0.0572881293576
NJ,0.0542892424761,0.0444163239499,0.0345434054237,0.0419263026512,0.0493091998786,0.0394683413133,0.029627482748,0.032634284102,0.0356410854559,0.0373244181784,0.0390077509009,0.0392831885897,0.0395586262785,0.0401020011835,0.0406453760885,0.0405333231422,0.040421270196,0.0397485168641,0.0390757635323,0.0391652836894,0.0392548038465,0.039095082533,0.0389353612196,0.0390066246674,0.0390778881151,0.0401382767271,0.041198665339,0.0418293985073,0.0424601316756,0.0425272725587,0.0425944134418,0.0423168045883,0.0420391957349,0.0436380360018,0.0452368762687,0.0469816531308,0.0487264299929,0.050406741157,0.0520870523212,0.0531571765484,0.0542273007757
NM,0.0413585630787,0.0347201172395,0.0280816714004,0.0328874814819,0.0376932915634,0.0304901363629,0.0232869811625,0.0269968090321,0.0307066369018,0.0313034342722,0.0319002316425,0.0318407623751,0.0317812931077,0.0318282679372,0.0318752427667,0.0335403723192,0.0352055018718,0.0348900072192,0.0345745125666,0.0343940598063,0.034213607046,0.0343067733673,0.0343999396885,0.034407776435,0.0344156131816,0.034810989406,0.0352063656304,0.0357938900229,0.0363814144155,0.0365852448607,0.036789075306,0.0369567037868,0.0371243322677,0.0376178054868,0.0381112787059,0.0387665940607,0.0394219094154,0.040102712427,0.0407835154387,0.0415869474755,0.0423903795123
NV,0.0413585630787,0.0347201172395,0.0280816714004,0.0328874814819,0.0376932915634,0.0304901363629,0.0232869811625,0.0269968090321,0.0307066369018,0.0313034342722,0.0319002316425,0.0318407623751,0.0317812931077,0.0318282679372,0.0318752427667,0.0335403723192,0.0352055018718,0.0348900072192,0.0345745125666,0.0343940598063,0.034213607046,0.0343067733673,0.0343999396885,0.034407776435,0.0344156131816,0.034810989406,0.0352063656304,0.0357938900229,0.0363814144155,0.0365852448607,0.036789075306,0.0369567037868,0.0371243322677,0.0376178054868,0.0381112787059,0.0387665940607,0.0394219094154,0.040102712427,0.0407835154387,0.0415869474755,0.0423903795123
NY,0.0542892424761,0.0444163239499,0.0345434054237,0.0419263026512,0.0493091998786,0.0394683413133,0.029627482748,0.032634284102,0.0356410854559,0.0373244181784,0.0390077509009,0.0392831885897,0.0395586262785,0.0401020011835,0.0406453760885,0.0405333231422,0.040421270196,0.0397485168641,0.0390757635323,0.0391652836894,0.0392548038465,0.039095082533,0.0389353612196,0.0390066246674,0.0390778881151,0.0401382767271,0.041198665339,0.0418293985073,0.0424601316756,0.0425272725587,0.0425944134418,0.0423168045883,0.0420391957349,0.0436380360018,0.0452368762687,0.0469816531308,0.0487264299929,0.050406741157,0.0520870523212,0.0531571765484,0.0542273007757
OH,0.0405638151051,0.0351212118764,0.0296786086478,0.0344733010316,0.0392679934155,0.0334640675863,0.0276601417571,0.0307527129671,0.0338452841771,0.0344579385178,0.0350705928585,0.0359195071231,0.0367684213876,0.0372270220832,0.0376856227787,0.037856700252,0.0380277777253,0.0376961515249,0.0373645253246,0.0371682392399,0.0369719531552,0.0372153719654,0.0374587907756,0.0375733792106,0.0376879676456,0.0387287864391,0.0397696052327,0.0402816070338,0.040793608835,0.0409736918077,0.0411537747805,0.0418989044564,0.0426440341323,0.0432458989842,0.0438477638361,0.0449488240409,0.0460498842457,0.047188898901,0.0483279135564,0.0488356333518,0.0493433531472
OK,0.0469838280981,0.0391848863762,0.0313859446542,0.0369448324316,0.0425037202091,0.0344306270297,0.0263575338504,0.0299434463838,0.0335293589171,0.0356245468943,0.0377197348716,0.0372935915324,0.0368674481932,0.0361717575213,0.0354760668495,0.0356844091751,0.0358927515007,0.0355862812446,0.0352798109886,0.0350236627357,0.0347675144828,0.0348135007432,0.0348594870036,0.0347294229503,0.034599358897,0.03484035892,0.035081358943,0.0352885248499,0.0354956907568,0.0356116826009,0.035727674445,0.0360034975474,0.0362793206499,0.0369199022853,0.0375604839207,0.0384305231737,0.0393005624266,0.0398730039106,0.0404454453946,0.0410056681502,0.0415658909057
OR,0.0473852787354,0.0384668018263,0.0295483249172,0.0350874061591,0.040626487401,0.0321946984849,0.0237629095688,0.0285288471652,0.0332947847616,0.0337702682355,0.0342457517094,0.0348565133254,0.0354672749414,0.0361055488705,0.0367438227996,0.0421845431211,0.0476252634425,0.0491885445927,0.0507518257429,0.053276927058,0.0558020283732,0.053855838709,0.0519096490448,0.0509020974729,0.049894545901,0.0519140811349,0.0539336163689,0.0549703876308,0.0560071588928,0.0568194203773,0.0576316818618,0.0570321656206,0.0564326493794,0.0561182380775,0.0558038267756,0.0551372013124,0.0544705758492,0.0549371231335,0.0554036704177,0.0554472502262,0.0554908300348
PA,0.0542892424761,0.0444163239499,0.0345434054237,0.0419263026512,0.0493091998786,0.0394683413133,0.029627482748,0.032634284102,0.0356410854559,0.0373244181784,0.0390077509009,0.0392831885897,0.0395586262785,0.0401020011835,0.0406453760885,0.0405333231422,0.040421270196,0.0397485168641,0.0390757635323,0.0391652836894,0.0392548038465,0.039095082533,0.0389353612196,0.0390066246674,0.0390778881151,0.0401382767271,0.041198665339,0.0418293985073,0.0424601316756,0.0425272725587,0.0425944134418,0.0423168045883,0.0420391957349,0.0436380360018,0.0452368762687,0.0469816531308,0.0487264299929,0.050406741157,0.0520870523212,0.0531571765484,0.0542273007757
RI,0.0552563117915,0.0449744789842,0.0346926461768,0.048134653023,0.0615766598693,0.0490225858807,0.036468511892,0.036792609505,0.037116707118,0.0383967342862,0.0396767614545,0.0399624228647,0.0402480842749,0.0431826401818,0.0461171960886,0.0462476098283,0.046378023568,0.0448063933505,0.0432347631329,0.0427171180023,0.0421994728717,0.0422168442009,0.04223421553,0.0423143095541,0.0423944035782,0.0433296981601,0.0442649927421,0.0449349583301,0.0456049239181,0.0457957887113,0.0459866535045,0.0456292919079,0.0452719303112,0.0468355483631,0.048399166415,0.0495793958959,0.0507596253768,0.0520458913298,0.0533321572829,0.0553101433202,0.0572881293576
SC,0.0536439036847,0.0454794212682,0.0373149388518,0.0406760678795,0.0440371969071,0.0371974306158,0.0303576643244,0.0330271217599,0.0356965791955,0.0368820581589,0.0380675371224,0.0382521193341,0.0384367015458,0.0387811018914,0.0391255022369,0.0392982041068,0.0394709059767,0.0395109194035,0.0395509328303,0.0393571530251,0.0391633732198,0.0393151300046,0.0394668867893,0.0394403896647,0.03941389254,0.0403829351042,0.0413519776684,0.041823714561,0.0422954514537,0.0425928394949,0.0428902275362,0.0435466373078,0.0442030470794,0.0450929304177,0.045982813756,0.0474067890488,0.0488307643415,0.0501630288846,0.0514952934277,0.0524833458849,0.0534713983421
SD,0.0411304124758,0.0346606008415,0.0281907892073,0.0335469064709,0.0389030237346,0.0322680281069,0.0256330324793,0.0292411542244,0.0328492759696,0.0332661050971,0.0336829342246,0.0339704385457,0.0342579428669,0.0348543242048,0.0354507055427,0.0357363687149,0.0360220318871,0.0359313774354,0.0358407229837,0.0357632650762,0.0356858071688,0.0358930886537,0.0361003701386,0.036218507778,0.0363366454174,0.0371678473432,0.0379990492691,0.0382234209552,0.0384477926414,0.0384277378804,0.0384076831195,0.038880418654,0.0393531541885,0.0397751356408,0.0401971170932,0.0410733470504,0.0419495770077,0.0427283368848,0.0435070967618,0.0438518421738,0.0441965875859
