state_abbr,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
GA,0.0543275357939,0.0460498957938,0.0377722557937,0.0410528879358,0.0443335200779,0.0373745424966,0.0304155649153,0.0331076632957,0.035799761676,0.0369185419542,0.0380373222323,0.038316788081,0.0385962539297,0.038899076603,0.0392018992764,0.0395012371333,0.0398005749902,0.0396756044171,0.039550633844,0.0394989481976,0.0394472625513,0.039514308843,0.0395813551347,0.039670869217,0.0397603832994,0.0404045589168,0.0410487345343,0.0415650672406,0.0420813999469,0.0426246087042,0.0431678174616,0.0438594334167,0.0445510493718,0.0455231000392,0.0464951507066,0.0481494906067,0.0498038305068,0.0509713465839,0.052138862661,0.0531861120912,0.0542333615215
HI,0.0476102186135,0.0387933368409,0.0299764550683,0.0358771428683,0.0417778306683,0.0327432462831,0.023708661898,0.0293094009562,0.0349101400143,0.034790537117,0.0346709342198,0.0355563481739,0.036441762128,0.0391831523121,0.0419245424962,0.0455257947672,0.0491270470382,0.0511118026845,0.0530965583309,0.0555057819995,0.0579150056681,0.0575879639306,0.0572609221931,0.0574453481751,0.0576297741572,0.058383333816,0.0591368934747,0.0600648743642,0.0609928552537,0.0610186878711,0.0610445204885,0.0602026584086,0.0593607963288,0.0592947779657,0.0592287596027,0.0587235050915,0.0582182505803,0.0591033708235,0.0599884910668,0.0597930520914,0.0595976131159
IA,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
ID,0.040846461627,0.0344615255575,0.0280765894879,0.0327239554249,0.037371321362,0.0303226519022,0.0232739824424,0.0269627645383,0.0306515466342,0.0310242244665,0.0313969022988,0.0314108231818,0.0314247440649,0.0315898580449,0.0317549720248,0.0326706052387,0.0335862384526,0.0333876159197,0.0331889933868,0.0329880258621,0.0327870583374,0.0329225836759,0.0330581090143,0.0333703345808,0.0336825601472,0.0342143652654,0.0347461703836,0.035185436221,0.0356247020584,0.0360780700526,0.0365314380468,0.0367211400273,0.0369108420077,0.0375741586745,0.0382374753413,0.0388636713521,0.039489867363,0.040427374264,0.0413648811649,0.0417193511373,0.0420738211098
IL,0.0408116009244,0.0352997309839,0.0297878610435,0.0346799220927,0.0395719831418,0.0336657878053,0.0277595924687,0.0308557675774,0.0339519426861,0.0346414972865,0.035331051887,0.0362368389928,0.0371426260987,0.0377452214104,0.0383478167221,0.0386406106877,0.0389334046533,0.0382273624796,0.0375213203059,0.0375247265555,0.0375281328052,0.0377768286939,0.0380255245827,0.0384483303172,0.0388711360517,0.0398332155402,0.0407952950286,0.0413555808122,0.0419158665958,0.0421968667975,0.0424778669993,0.0432192557778,0.0439606445563,0.0446754304082,0.0453902162601,0.0464993428042,0.0476084693482,0.0487688440739,0.0499292187996,0.0505101441698,0.05109106954
IN,0.0408116009244,0.0352997309839,0.0297878610435,0.0346799220927,0.0395719831418,0.0336657878053,0.0277595924687,0.0308557675774,0.0339519426861,0.0346414972865,0.035331051887,0.0362368389928,0.0371426260987,0.0377452214104,0.0383478167221,0.0386406106877,0.0389334046533,0.0382273624796,0.0375213203059,0.0375247265555,0.0375281328052,0.0377768286939,0.0380255245827,0.0384483303172,0.0388711360517,0.0398332155402,0.0407952950286,0.0413555808122,0.0419158665958,0.0421968667975,0.0424778669993,0.0432192557778,0.0439606445563,0.0446754304082,0.0453902162601,0.0464993428042,0.0476084693482,0.0487688440739,0.0499292187996,0.0505101441698,0.05109106954
KS,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
KY,0.0496810983344,0.0432174435769,0.0367537888194,0.0397765874261,0.0427993860327,0.0360692851881,0.0293391843435,0.0325341220897,0.035729059836,0.0370522834708,0.0383755071056,0.0380607054944,0.0377459038831,0.0379833893491,0.0382208748151,0.0385310516094,0.0388412284037,0.0385996568236,0.0383580852436,0.0379727971825,0.0375875091214,0.0376647148309,0.0377419205404,0.0378480013937,0.0379540822469,0.0385908343696,0.0392275864923,0.039614460717,0.0400013349416,0.0404354158257,0.0408694967098,0.0416051450805,0.0423407934513,0.0433208809644,0.0443009684775,0.0457925061155,0.0472840437536,0.0485294793283,0.049774914903,0.0504505350703,0.0511261552377
LA,0.0468215862904,0.0391010846359,0.0313805829814,0.0370236182853,0.0426666535892,0.034442068587,0.0262174835849,0.0297927898281,0.0333680960713,0.035629132955,0.0378901698388,0.0375692083514,0.037248246864,0.0363290816622,0.0354099164603,0.0356545825591,0.0358992486579,0.0356598933135,0.035420537969,0.0352341554197,0.0350477728704,0.0350624855835,0.0350771982966,0.0350416498196,0.0350061013426,0.0353584770266,0.0357108527107,0.0358194549344,0.0359280571581,0.0360522814507,0.0361765057434,0.0366870797435,0.0371976537437,0.0379227310476,0.0386478083515,0.0392977100379,0.0399476117242,0.0406421185526,0.0413366253809,0.0418046057744,0.0422725861678
MA,0.0555199841287,0.0455001194883,0.0354802548478,0.0493313777726,0.0631825006974,0.0499683877904,0.0367542748833,0.0370452029066,0.0373361309298,0.0389212380697,0.0405063452095,0.0412583913657,0.0420104375219,0.0428055829389,0.0436007283558,0.0443292551574,0.045057781959,0.0436593606107,0.0422609392624,0.0421737265413,0.0420865138203,0.0422587862359,0.0424310586515,0.0426086038537,0.0427861490559,0.0436433004041,0.0445004517524,0.0452011667982,0.045901881844,0.0459919638855,0.0460820459269,0.0461609838414,0.046239921756,0.0470490879543,0.0478582541527,0.0493604372872,0.0508626204216,0.0523508153666,0.0538390103115,0.0551229070825,0.0564068038535
MD,0.0543275357939,0.0460498957938,0.0377722557937,0.0410528879358,0.0443335200779,0.0373745424966,0.0304155649153,0.0331076632957,0.035799761676,0.0369185419542,0.0380373222323,0.038316788081,0.0385962539297,0.038899076603,0.0392018992764,0.0395012371333,0.0398005749902,0.0396756044171,0.039550633844,0.0394989481976,0.0394472625513,0.039514308843,0.0395813551347,0.039670869217,0.0397603832994,0.0404045589168,0.0410487345343,0.0415650672406,0.0420813999469,0.0426246087042,0.0431678174616,0.0438594334167,0.0445510493718,0.0455231000392,0.0464951507066,0.0481494906067,0.0498038305068,0.0509713465839,0.052138862661,0.0531861120912,0.0542333615215
ME,0.0555199841287,0.0455001194883,0.0354802548478,0.0493313777726,0.0631825006974,0.0499683877904,0.0367542748833,0.0370452029066,0.0373361309298,0.0389212380697,0.0405063452095,0.0412583913657,0.0420104375219,0.0428055829389,0.0436007283558,0.0443292551574,0.045057781959,0.0436593606107,0.0422609392624,0.0421737265413,0.0420865138203,0.0422587862359,0.0424310586515,0.0426086038537,0.0427861490559,0.0436433004041,0.0445004517524,0.0452011667982,0.045901881844,0.0459919638855,0.0460820459269,0.0461609838414,0.046239921756,0.0470490879543,0.0478582541527,0.0493604372872,0.0508626204216,0.0523508153666,0.0538390103115,0.0551229070825,0.0564068038535
MI,0.0408116009244,0.0352997309839,0.0297878610435,0.0346799220927,0.0395719831418,0.0336657878053,0.0277595924687,0.0308557675774,0.0339519426861,0.0346414972865,0.035331051887,0.0362368389928,0.0371426260987,0.0377452214104,0.0383478167221,0.0386406106877,0.0389334046533,0.0382273624796,0.0375213203059,0.0375247265555,0.0375281328052,0.0377768286939,0.0380255245827,0.0384483303172,0.0388711360517,0.0398332155402,0.0407952950286,0.0413555808122,0.0419158665958,0.0421968667975,0.0424778669993,0.0432192557778,0.0439606445563,0.0446754304082,0.0453902162601,0.0464993428042,0.0476084693482,0.0487688440739,0.0499292187996,0.0505101441698,0.05109106954
MN,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
MO,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
MS,0.0496810983344,0.0432174435769,0.0367537888194,0.0397765874261,0.0427993860327,0.0360692851881,0.0293391843435,0.0325341220897,0.035729059836,0.0370522834708,0.0383755071056,0.0380607054944,0.0377459038831,0.0379833893491,0.0382208748151,0.0385310516094,0.0388412284037,0.0385996568236,0.0383580852436,0.0379727971825,0.0375875091214,0.0376647148309,0.0377419205404,0.0378480013937,0.0379540822469,0.0385908343696,0.0392275864923,0.039614460717,0.0400013349416,0.0404354158257,0.0408694967098,0.0416051450805,0.0423407934513,0.0433208809644,0.0443009684775,0.0457925061155,0.0472840437536,0.0485294793283,0.049774914903,0.0504505350703,0.0511261552377
MT,0.040846461627,0.0344615255575,0.0280765894879,0.0327239554249,0.037371321362,0.0303226519022,0.0232739824424,0.0269627645383,0.0306515466342,0.0310242244665,0.0313969022988,0.0314108231818,0.0314247440649,0.0315898580449,0.0317549720248,0.0326706052387,0.0335862384526,0.0333876159197,0.0331889933868,0.0329880258621,0.0327870583374,0.0329225836759,0.0330581090143,0.0333703345808,0.0336825601472,0.0342143652654,0.0347461703836,0.035185436221,0.0356247020584,0.0360780700526,0.0365314380468,0.0367211400273,0.0369108420077,0.0375741586745,0.0382374753413,0.0388636713521,0.039489867363,0.040427374264,0.0413648811649,0.0417193511373,0.0420738211098
NC,0.0543275357939,0.0460498957938,0.0377722557937,0.0410528879358,0.0443335200779,0.0373745424966,0.0304155649153,0.0331076632957,0.035799761676,0.0369185419542,0.0380373222323,0.038316788081,0.0385962539297,0.038899076603,0.0392018992764,0.0395012371333,0.0398005749902,0.0396756044171,0.039550633844,0.0394989481976,0.0394472625513,0.039514308843,0.0395813551347,0.039670869217,0.0397603832994,0.0404045589168,0.0410487345343,0.0415650672406,0.0420813999469,0.0426246087042,0.0431678174616,0.0438594334167,0.0445510493718,0.0455231000392,0.0464951507066,0.0481494906067,0.0498038305068,0.0509713465839,0.052138862661,0.0531861120912,0.0542333615215
ND,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
NE,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
NH,0.0555199841287,0.0455001194883,0.0354802548478,0.0493313777726,0.0631825006974,0.0499683877904,0.0367542748833,0.0370452029066,0.0373361309298,0.0389212380697,0.0405063452095,0.0412583913657,0.0420104375219,0.0428055829389,0.0436007283558,0.0443292551574,0.045057781959,0.0436593606107,0.0422609392624,0.0421737265413,0.0420865138203,0.0422587862359,0.0424310586515,0.0426086038537,0.0427861490559,0.0436433004041,0.0445004517524,0.0452011667982,0.045901881844,0.0459919638855,0.0460820459269,0.0461609838414,0.046239921756,0.0470490879543,0.0478582541527,0.0493604372872,0.0508626204216,0.0523508153666,0.0538390103115,0.0551229070825,0.0564068038535
NJ,0.0544500593063,0.0444960969786,0.0345421346509,0.0421714393973,0.0498007441436,0.0396789871083,0.029557230073,0.0325579953831,0.0355587606931,0.0372670663538,0.0389753720145,0.0402604913105,0.0415456106064,0.0417992459276,0.0420528812488,0.0412534484222,0.0404540155956,0.0396013243385,0.0387486330815,0.03904547232,0.0393423115585,0.0391560516932,0.0389697918279,0.0391877286212,0.0394056654145,0.0404661630973,0.0415266607801,0.0420347458068,0.0425428308334,0.0427319655096,0.0429211001859,0.0425292187511,0.0421373373162,0.0432785439528,0.0444197505894,0.0463671531924,0.0483145557955,0.0502071895623,0.052099823329,0.0531725122675,0.0542452012059
NM,0.040846461627,0.0344615255575,0.0280765894879,0.0327239554249,0.037371321362,0.0303226519022,0.0232739824424,0.0269627645383,0.0306515466342,0.0310242244665,0.0313969022988,0.0314108231818,0.0314247440649,0.0315898580449,0.0317549720248,0.0326706052387,0.0335862384526,0.0333876159197,0.0331889933868,0.0329880258621,0.0327870583374,0.0329225836759,0.0330581090143,0.0333703345808,0.0336825601472,0.0342143652654,0.0347461703836,0.035185436221,0.0356247020584,0.0360780700526,0.0365314380468,0.0367211400273,0.0369108420077,0.0375741586745,0.0382374753413,0.0388636713521,0.039489867363,0.040427374264,0.0413648811649,0.0417193511373,0.0420738211098
NV,0.040846461627,0.0344615255575,0.0280765894879,0.0327239554249,0.037371321362,0.0303226519022,0.0232739824424,0.0269627645383,0.0306515466342,0.0310242244665,0.0313969022988,0.0314108231818,0.0314247440649,0.0315898580449,0.0317549720248,0.0326706052387,0.0335862384526,0.0333876159197,0.0331889933868,0.0329880258621,0.0327870583374,0.0329225836759,0.0330581090143,0.0333703345808,0.0336825601472,0.0342143652654,0.0347461703836,0.035185436221,0.0356247020584,0.0360780700526,0.0365314380468,0.0367211400273,0.0369108420077,0.0375741586745,0.0382374753413,0.0388636713521,0.039489867363,0.040427374264,0.0413648811649,0.0417193511373,0.0420738211098
NY,0.0544500593063,0.0444960969786,0.0345421346509,0.0421714393973,0.0498007441436,0.0396789871083,0.029557230073,0.0325579953831,0.0355587606931,0.0372670663538,0.0389753720145,0.0402604913105,0.0415456106064,0.0417992459276,0.0420528812488,0.0412534484222,0.0404540155956,0.0396013243385,0.0387486330815,0.03904547232,0.0393423115585,0.0391560516932,0.0389697918279,0.0391877286212,0.0394056654145,0.0404661630973,0.0415266607801,0.0420347458068,0.0425428308334,0.0427319655096,0.0429211001859,0.0425292187511,0.0421373373162,0.0432785439528,0.0444197505894,0.0463671531924,0.0483145557955,0.0502071895623,0.052099823329,0.0531725122675,0.0542452012059
OH,0.0408116009244,0.0352997309839,0.0297878610435,0.0346799220927,0.0395719831418,0.0336657878053,0.0277595924687,0.0308557675774,0.0339519426861,0.0346414972865,0.035331051887,0.0362368389928,0.0371426260987,0.0377452214104,0.0383478167221,0.0386406106877,0.0389334046533,0.0382273624796,0.0375213203059,0.0375247265555,0.0375281328052,0.0377768286939,0.0380255245827,0.0384483303172,0.0388711360517,0.0398332155402,0.0407952950286,0.0413555808122,0.0419158665958,0.0421968667975,0.0424778669993,0.0432192557778,0.0439606445563,0.0446754304082,0.0453902162601,0.0464993428042,0.0476084693482,0.0487688440739,0.0499292187996,0.0505101441698,0.05109106954
OK,0.0468215862904,0.0391010846359,0.0313805829814,0.0370236182853,0.0426666535892,0.034442068587,0.0262174835849,0.0297927898281,0.0333680960713,0.035629132955,0.0378901698388,0.0375692083514,0.037248246864,0.0363290816622,0.0354099164603,0.0356545825591,0.0358992486579,0.0356598933135,0.035420537969,0.0352341554197,0.0350477728704,0.0350624855835,0.0350771982966,0.0350416498196,0.0350061013426,0.0353584770266,0.0357108527107,0.0358194549344,0.0359280571581,0.0360522814507,0.0361765057434,0.0366870797435,0.0371976537437,0.0379227310476,0.0386478083515,0.0392977100379,0.0399476117242,0.0406421185526,0.0413366253809,0.0418046057744,0.0422725861678
OR,0.0476102186135,0.0387933368409,0.0299764550683,0.0358771428683,0.0417778306683,0.0327432462831,0.023708661898,0.0293094009562,0.0349101400143,0.034790537117,0.0346709342198,0.0355563481739,0.036441762128,0.0391831523121,0.0419245424962,0.0455257947672,0.0491270470382,0.0511118026845,0.0530965583309,0.0555057819995,0.0579150056681,0.0575879639306,0.0572609221931,0.0574453481751,0.0576297741572,0.058383333816,0.0591368934747,0.0600648743642,0.0609928552537,0.0610186878711,0.0610445204885,0.0602026584086,0.0593607963288,0.0592947779657,0.0592287596027,0.0587235050915,0.0582182505803,0.0591033708235,0.0599884910668,0.0597930520914,0.0595976131159
PA,0.0544500593063,0.0444960969786,0.0345421346509,0.0421714393973,0.0498007441436,0.0396789871083,0.029557230073,0.0325579953831,0.0355587606931,0.0372670663538,0.0389753720145,0.0402604913105,0.0415456106064,0.0417992459276,0.0420528812488,0.0412534484222,0.0404540155956,0.0396013243385,0.0387486330815,0.03904547232,0.0393423115585,0.0391560516932,0.0389697918279,0.0391877286212,0.0394056654145,0.0404661630973,0.0415266607801,0.0420347458068,0.0425428308334,0.0427319655096,0.0429211001859,0.0425292187511,0.0421373373162,0.0432785439528,0.0444197505894,0.0463671531924,0.0483145557955,0.0502071895623,0.052099823329,0.0531725122675,0.0542452012059
RI,0.0555199841287,0.0455001194883,0.0354802548478,0.0493313777726,0.0631825006974,0.0499683877904,0.0367542748833,0.0370452029066,0.0373361309298,0.0389212380697,0.0405063452095,0.0412583913657,0.0420104375219,0.0428055829389,0.0436007283558,0.0443292551574,0.045057781959,0.0436593606107,0.0422609392624,0.0421737265413,0.0420865138203,0.0422587862359,0.0424310586515,0.0426086038537,0.0427861490559,0.0436433004041,0.0445004517524,0.0452011667982,0.045901881844,0.0459919638855,0.0460820459269,0.0461609838414,0.046239921756,0.0470490879543,0.0478582541527,0.0493604372872,0.0508626204216,0.0523508153666,0.0538390103115,0.0551229070825,0.0564068038535
SC,0.0543275357939,0.0460498957938,0.0377722557937,0.0410528879358,0.0443335200779,0.0373745424966,0.0304155649153,0.0331076632957,0.035799761676,0.0369185419542,0.0380373222323,0.038316788081,0.0385962539297,0.038899076603,0.0392018992764,0.0395012371333,0.0398005749902,0.0396756044171,0.039550633844,0.0394989481976,0.0394472625513,0.039514308843,0.0395813551347,0.039670869217,0.0397603832994,0.0404045589168,0.0410487345343,0.0415650672406,0.0420813999469,0.0426246087042,0.0431678174616,0.0438594334167,0.0445510493718,0.0455231000392,0.0464951507066,0.0481494906067,0.0498038305068,0.0509713465839,0.052138862661,0.0531861120912,0.0542333615215
SD,0.0410864445757,0.0347748775202,0.0284633104647,0.0337887410113,0.0391141715579,0.0324070099999,0.0256998484418,0.0292910357422,0.0328822230426,0.0332413877198,0.033600552397,0.0338689662383,0.0341373800796,0.0344461155743,0.0347548510691,0.0350930327203,0.0354312143715,0.0355371937989,0.0356431732263,0.0358256368221,0.0360081004178,0.0360018735837,0.0359956467497,0.036443766958,0.0368918871664,0.0376311959752,0.0383705047839,0.0383696158463,0.0383687269086,0.038455294022,0.0385418611354,0.0388188376069,0.0390958140784,0.0397375605038,0.0403793069292,0.0413843322699,0.0423893576107,0.0432812853568,0.0441732131029,0.0445783448331,0.0449834765633
